DASYLab - V 13.00.00
Worksheet name: 1702_SF
Recording date     : 18-2-2025, 09:59:43
Block length       : 64
Delta              : 0.01 sec.
Number of channels : 3
Measurement time[hh:mm:ss];6 [V];7 [V];8 [V];
00:00:04,02;0,28;-0,06;-0,00;
00:00:04,03;0,26;-0,05;-0,00;
00:00:04,04;0,02;-0,05;-0,00;
00:00:04,05;-0,07;-0,05;-0,00;
00:00:04,06;-0,07;-0,05;-0,00;
00:00:04,07;0,13;-0,06;-0,00;
00:00:04,08;-0,07;-0,05;-0,00;
00:00:04,09;0,31;-0,05;-0,00;
00:00:04,10;0,08;-0,05;-0,00;
00:00:04,11;0,26;-0,06;-0,00;
00:00:04,12;0,14;-0,05;-0,00;
00:00:04,13;0,05;-0,05;-0,00;
00:00:04,14;0,03;-0,05;-0,00;
00:00:04,15;0,29;-0,05;-0,00;
00:00:04,16;0,12;-0,05;0,00;
00:00:04,17;0,28;-0,05;-0,00;
00:00:04,18;0,16;-0,05;-0,00;
00:00:04,19;0,28;-0,05;-0,00;
00:00:04,20;0,06;-0,05;-0,00;
00:00:04,21;-0,09;-0,05;-0,00;
00:00:04,22;-0,08;-0,05;-0,00;
00:00:04,23;0,28;-0,05;0,00;
00:00:04,24;0,14;-0,05;-0,00;
00:00:04,25;-0,08;-0,05;-0,00;
00:00:04,26;-0,07;-0,05;-0,00;
00:00:04,27;0,26;-0,06;-0,00;
00:00:04,28;0,15;-0,05;-0,00;
00:00:04,29;0,21;-0,05;-0,00;
00:00:04,30;0,03;-0,05;-0,00;
00:00:04,31;0,27;-0,05;-0,00;
00:00:04,32;0,28;-0,05;-0,00;
00:00:04,33;0,16;-0,05;-0,00;
00:00:04,34;0,24;-0,05;-0,00;
00:00:04,35;-0,06;-0,05;-0,00;
00:00:04,36;0,20;-0,05;-0,00;
00:00:04,37;0,28;-0,05;-0,00;
00:00:04,38;0,23;-0,05;-0,00;
00:00:04,39;0,22;-0,05;-0,00;
00:00:04,40;0,26;-0,05;-0,00;
00:00:04,41;0,03;-0,05;-0,00;
00:00:04,42;0,21;-0,05;-0,00;
00:00:04,43;-0,04;-0,06;-0,00;
00:00:04,44;0,11;-0,05;-0,00;
00:00:04,45;0,01;-0,05;-0,00;
00:00:04,46;0,27;-0,05;-0,00;
00:00:04,47;0,23;-0,05;-0,00;
00:00:04,48;0,27;-0,05;-0,00;
00:00:04,49;0,27;-0,05;-0,00;
00:00:04,50;0,04;-0,05;-0,00;
00:00:04,51;0,26;-0,05;-0,00;
00:00:04,52;0,17;-0,05;-0,00;
00:00:04,53;-0,03;-0,05;-0,00;
00:00:04,54;0,07;-0,05;-0,00;
00:00:04,55;0,03;-0,05;-0,00;
00:00:04,56;0,27;-0,05;-0,00;
00:00:04,57;-0,07;-0,05;-0,00;
00:00:04,58;0,15;-0,05;-0,00;
00:00:04,59;-0,07;-0,05;-0,00;
00:00:04,60;0,02;-0,05;-0,00;
00:00:04,61;0,15;-0,05;-0,00;
00:00:04,62;-0,06;-0,05;-0,00;
00:00:04,63;-0,06;-0,05;-0,00;
00:00:04,64;0,25;-0,05;-0,00;
00:00:04,65;0,16;-0,05;-0,00;
00:00:04,66;-0,05;-0,05;-0,00;
00:00:04,67;0,04;-0,05;-0,00;
00:00:04,68;0,18;-0,05;-0,00;
00:00:04,69;0,14;-0,05;-0,00;
00:00:04,70;0,24;-0,05;-0,00;
00:00:04,71;0,13;-0,05;-0,00;
00:00:04,72;0,15;-0,05;-0,00;
00:00:04,73;0,19;-0,05;-0,00;
00:00:04,74;0,17;-0,05;0,00;
00:00:04,75;0,30;-0,06;-0,00;
00:00:04,76;0,19;-0,05;-0,00;
00:00:04,77;0,19;-0,05;-0,00;
00:00:04,78;0,26;-0,05;-0,00;
00:00:04,79;-0,01;-0,05;0,00;
00:00:04,80;-0,08;-0,05;-0,00;
00:00:04,81;0,10;-0,05;0,00;
00:00:04,82;0,24;-0,05;-0,00;
00:00:04,83;-0,08;-0,05;-0,00;
00:00:04,84;-0,06;-0,05;0,00;
00:00:04,85;0,28;-0,05;-0,00;
00:00:04,86;0,16;-0,05;-0,00;
00:00:04,87;-0,09;-0,05;-0,00;
00:00:04,88;0,24;-0,05;0,00;
00:00:04,89;0,21;-0,05;-0,00;
00:00:04,90;0,18;-0,05;-0,00;
00:00:04,91;0,29;-0,05;0,00;
00:00:04,92;0,03;-0,05;-0,00;
00:00:04,93;-0,04;-0,05;-0,00;
00:00:04,94;0,06;-0,05;-0,00;
00:00:04,95;-0,05;-0,05;-0,00;
00:00:04,96;-0,10;-0,06;-0,00;
00:00:04,97;0,27;-0,05;-0,00;
00:00:04,98;0,15;-0,05;-0,00;
00:00:04,99;-0,00;-0,06;-0,00;
00:00:05,00;0,16;-0,05;-0,00;
00:00:05,01;0,03;-0,05;-0,00;
00:00:05,02;-0,03;-0,05;-0,00;
00:00:05,03;-0,09;-0,05;-0,00;
00:00:05,04;-0,08;-0,05;-0,00;
00:00:05,05;0,27;-0,06;-0,00;
00:00:05,06;0,17;-0,06;-0,00;
00:00:05,07;0,25;-0,05;-0,00;
00:00:05,08;0,24;-0,05;-0,00;
00:00:05,09;-0,07;-0,06;-0,00;
00:00:05,10;0,07;-0,05;-0,00;
00:00:05,11;-0,00;-0,06;-0,00;
00:00:05,12;0,29;-0,05;-0,00;
00:00:05,13;0,12;-0,06;-0,00;
00:00:05,14;0,29;-0,05;-0,00;
00:00:05,15;-0,06;-0,05;-0,00;
00:00:05,16;0,07;-0,05;-0,00;
00:00:05,17;0,30;-0,05;-0,00;
00:00:05,18;0,26;-0,05;-0,00;
00:00:05,19;0,23;-0,05;-0,00;
00:00:05,20;0,16;-0,05;-0,00;
00:00:05,21;0,04;-0,05;-0,00;
00:00:05,22;-0,06;-0,05;-0,00;
00:00:05,23;-0,02;-0,06;-0,00;
00:00:05,24;-0,05;-0,05;-0,00;
00:00:05,25;-0,00;-0,05;-0,00;
00:00:05,26;-0,01;-0,05;-0,00;
00:00:05,27;-0,07;-0,05;-0,00;
00:00:05,28;-0,01;-0,05;-0,00;
00:00:05,29;-0,08;-0,05;-0,00;
00:00:05,30;0,14;-0,06;-0,00;
00:00:05,31;-0,03;-0,05;-0,00;
00:00:05,32;0,29;-0,05;0,00;
00:00:05,33;0,03;-0,05;-0,00;
00:00:05,34;0,26;-0,05;-0,00;
00:00:05,35;0,16;-0,05;-0,00;
00:00:05,36;0,29;-0,05;-0,00;
00:00:05,37;0,14;-0,05;-0,00;
00:00:05,38;-0,09;-0,05;-0,00;
00:00:05,39;-0,09;-0,05;-0,00;
00:00:05,40;-0,07;-0,05;-0,00;
00:00:05,41;-0,04;-0,05;-0,00;
00:00:05,42;0,29;-0,05;-0,00;
00:00:05,43;0,29;-0,05;-0,00;
00:00:05,44;0,25;-0,05;-0,00;
00:00:05,45;0,30;-0,05;-0,00;
00:00:05,46;0,01;-0,05;-0,00;
00:00:05,47;0,29;-0,05;-0,00;
00:00:05,48;0,22;-0,05;-0,00;
00:00:05,49;-0,08;-0,05;-0,00;
00:00:05,50;-0,00;-0,05;-0,00;
00:00:05,51;0,29;-0,05;-0,00;
00:00:05,52;0,25;-0,05;-0,00;
00:00:05,53;0,12;-0,05;-0,00;
00:00:05,54;0,14;-0,05;-0,00;
00:00:05,55;0,30;-0,05;-0,00;
00:00:05,56;0,12;-0,05;-0,00;
00:00:05,57;-0,05;-0,05;-0,00;
00:00:05,58;-0,07;-0,05;-0,00;
00:00:05,59;-0,01;-0,05;-0,00;
00:00:05,60;-0,08;-0,05;-0,00;
00:00:05,61;-0,05;-0,05;-0,00;
00:00:05,62;0,22;-0,05;-0,00;
00:00:05,63;-0,06;-0,05;-0,00;
00:00:05,64;-0,06;-0,05;-0,00;
00:00:05,65;0,21;-0,05;-0,00;
00:00:05,66;-0,07;-0,05;-0,00;
00:00:05,67;-0,04;-0,05;-0,00;
00:00:05,68;0,16;-0,06;-0,00;
00:00:05,69;0,28;-0,05;-0,00;
00:00:05,70;0,28;-0,05;-0,00;
00:00:05,71;0,30;-0,05;-0,00;
00:00:05,72;0,28;-0,05;-0,00;
00:00:05,73;0,06;-0,05;-0,00;
00:00:05,74;0,01;-0,05;-0,00;
00:00:05,75;0,23;-0,05;-0,00;
00:00:05,76;0,08;-0,06;-0,00;
00:00:05,77;0,22;-0,05;-0,00;
00:00:05,78;0,28;-0,05;-0,00;
00:00:05,79;0,05;-0,05;-0,00;
00:00:05,80;0,08;-0,05;-0,00;
00:00:05,81;0,14;-0,05;-0,00;
