DASYLab - V 13.00.00
Worksheet name: 1702_SF_WG
Recording date     : 17-2-2025, 17:00:12
Block length       : 64
Delta              : 0.01 sec.
Number of channels : 3
Measurement time[hh:mm:ss];6 [V];7 [V];8 [V];
00:00:03,44;-0,10;-0,01;-0,02;
00:00:03,45;-0,02;-0,01;-0,02;
00:00:03,46;-0,07;-0,01;-0,02;
00:00:03,47;-0,05;-0,01;-0,02;
00:00:03,48;-0,10;-0,01;-0,02;
00:00:03,49;-0,12;-0,01;-0,02;
00:00:03,50;-0,12;-0,01;-0,02;
00:00:03,51;-0,10;-0,01;-0,02;
00:00:03,52;-0,02;-0,01;-0,02;
00:00:03,53;-0,03;-0,01;-0,02;
00:00:03,54;-0,11;-0,01;-0,02;
00:00:03,55;-0,12;-0,01;-0,02;
00:00:03,56;-0,10;-0,01;-0,02;
00:00:03,57;-0,12;-0,01;-0,02;
00:00:03,58;-0,06;-0,01;-0,02;
00:00:03,59;-0,02;-0,01;-0,02;
00:00:03,60;-0,12;-0,01;-0,02;
00:00:03,61;-0,05;-0,01;-0,02;
00:00:03,62;-0,12;-0,01;-0,01;
00:00:03,63;-0,04;-0,01;-0,02;
00:00:03,64;-0,10;-0,01;-0,02;
00:00:03,65;-0,04;-0,01;-0,02;
00:00:03,66;-0,02;-0,01;-0,02;
00:00:03,67;-0,02;-0,01;-0,01;
00:00:03,68;-0,02;-0,01;-0,02;
00:00:03,69;-0,12;-0,01;-0,02;
00:00:03,70;-0,04;-0,01;-0,02;
00:00:03,71;-0,02;-0,01;-0,02;
00:00:03,72;-0,12;-0,01;-0,02;
00:00:03,73;-0,12;-0,01;-0,02;
00:00:03,74;-0,04;-0,01;-0,02;
00:00:03,75;-0,02;-0,01;-0,02;
00:00:03,76;-0,12;-0,01;-0,02;
00:00:03,77;-0,09;-0,01;-0,02;
00:00:03,78;-0,02;-0,01;-0,02;
00:00:03,79;-0,07;-0,01;-0,01;
00:00:03,80;-0,02;-0,01;-0,02;
00:00:03,81;-0,12;-0,01;-0,02;
00:00:03,82;-0,06;-0,01;-0,02;
00:00:03,83;-0,12;-0,01;-0,02;
00:00:03,84;-0,07;-0,01;-0,02;
00:00:03,85;-0,12;-0,01;-0,02;
00:00:03,86;-0,12;-0,01;-0,02;
00:00:03,87;-0,10;-0,01;-0,02;
00:00:03,88;-0,05;-0,01;-0,02;
00:00:03,89;-0,07;-0,01;-0,02;
00:00:03,90;-0,02;-0,01;-0,02;
00:00:03,91;-0,08;-0,01;-0,02;
00:00:03,92;-0,02;-0,01;-0,02;
00:00:03,93;-0,07;-0,01;-0,02;
00:00:03,94;-0,08;-0,01;-0,02;
00:00:03,95;-0,09;-0,01;-0,02;
00:00:03,96;-0,11;-0,01;-0,02;
00:00:03,97;-0,03;-0,01;-0,02;
00:00:03,98;-0,11;-0,01;-0,02;
00:00:03,99;-0,12;-0,01;-0,02;
00:00:04,00;-0,08;-0,01;-0,02;
00:00:04,01;-0,02;-0,01;-0,02;
00:00:04,02;-0,12;-0,01;-0,02;
00:00:04,03;-0,04;-0,01;-0,02;
00:00:04,04;-0,12;-0,01;-0,02;
00:00:04,05;-0,09;-0,01;-0,02;
00:00:04,06;-0,12;-0,01;-0,02;
00:00:04,07;-0,07;-0,01;-0,02;
00:00:04,08;-0,12;-0,01;-0,02;
00:00:04,09;-0,11;-0,01;-0,02;
00:00:04,10;-0,05;-0,01;-0,02;
00:00:04,11;-0,11;-0,01;-0,02;
00:00:04,12;-0,12;-0,01;-0,02;
00:00:04,13;-0,09;-0,01;-0,01;
00:00:04,14;-0,04;-0,01;-0,02;
00:00:04,15;-0,02;-0,01;-0,02;
00:00:04,16;-0,03;-0,01;-0,02;
00:00:04,17;-0,10;-0,01;-0,02;
00:00:04,18;-0,10;-0,01;-0,02;
00:00:04,19;-0,09;-0,01;-0,02;
00:00:04,20;-0,02;-0,01;-0,01;
00:00:04,21;-0,11;-0,01;-0,02;
00:00:04,22;-0,04;-0,01;-0,01;
00:00:04,23;-0,07;-0,01;-0,02;
00:00:04,24;-0,12;-0,01;-0,02;
00:00:04,25;-0,09;-0,01;-0,01;
00:00:04,26;-0,12;-0,01;-0,02;
00:00:04,27;-0,10;-0,01;-0,01;
00:00:04,28;-0,11;-0,01;-0,02;
00:00:04,29;-0,02;-0,01;-0,01;
00:00:04,30;-0,10;-0,01;-0,01;
00:00:04,31;-0,11;-0,01;-0,02;
00:00:04,32;-0,06;-0,01;-0,01;
00:00:04,33;-0,12;-0,01;-0,02;
00:00:04,34;-0,11;-0,01;-0,01;
00:00:04,35;-0,12;-0,01;-0,01;
00:00:04,36;-0,07;-0,01;-0,02;
00:00:04,37;-0,10;-0,01;-0,01;
00:00:04,38;-0,07;-0,01;-0,02;
00:00:04,39;-0,10;-0,01;-0,01;
00:00:04,40;-0,10;-0,01;-0,01;
00:00:04,41;-0,12;-0,01;-0,01;
00:00:04,42;-0,11;-0,01;-0,01;
00:00:04,43;-0,10;-0,01;-0,02;
00:00:04,44;-0,12;-0,01;-0,01;
00:00:04,45;-0,11;-0,01;-0,02;
00:00:04,46;-0,03;-0,01;-0,01;
00:00:04,47;-0,01;-0,01;-0,01;
00:00:04,48;-0,08;-0,01;-0,02;
00:00:04,49;-0,09;-0,01;-0,01;
00:00:04,50;-0,02;-0,01;-0,02;
00:00:04,51;-0,07;-0,01;-0,01;
00:00:04,52;-0,10;-0,01;-0,01;
00:00:04,53;-0,09;-0,01;-0,02;
00:00:04,54;-0,04;-0,01;-0,01;
00:00:04,55;-0,12;-0,01;-0,02;
